"Mode","Motif","HeureDep","ArrondDep","LogDist","Duree","MemeArrond","Semaine","Jour"
"vehicule individuel","magasinage","17","Cote-des-Neiges-Notre-Dame-de-Grace",-0.408145563022768,6.63333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","17","Rosemont-La Petite-Patrie",0.647915400010878,69.3833333333333,"Meme","lundi au vendredi","vendredi"
"velo","magasinage","17","Verdun",0.00434192850189715,9.3,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","17","Ville-Marie",2.38565744530362,32.1666666666667,"Different","lundi au vendredi","vendredi"
"pieton","loisir","17","Le Plateau-Mont-Royal",0.00652045869184211,12.6333333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","17","Rosemont-La Petite-Patrie",0.318069516770708,12.4666666666667,"Different","lundi au vendredi","vendredi"
"velo","travail","17","Verdun",2.12685166472656,52.0166666666667,"Different","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","17","Anjou",0.108348420803786,16.5166666666667,"Meme","lundi au vendredi","vendredi"
"pieton","loisir","17","Ville-Marie",0.431502785952269,34.5666666666667,"Meme","lundi au vendredi","vendredi"
"pieton","education","17","Ville-Marie",-1.45072837472146,26.2,"Meme","lundi au vendredi","vendredi"
"pieton","travail","17","Ville-Marie",-1.60583690231043,5.7,"Meme","lundi au vendredi","vendredi"
"pieton","travail","17","Ahuntsic-Cartierville",-0.728715319393984,6.71666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","loisir","17","Saint-Laurent",1.10169865674974,38.1,"Different","lundi au vendredi","vendredi"
"velo","education","17","Villeray-Saint-Michel-Parc-Extension",1.5106742583554,26.55,"Different","lundi au vendredi","vendredi"
"vehicule individuel","loisir","17","Montreal-Nord",-1.36449229605442,1.55,"Meme","lundi au vendredi","vendredi"
"velo","education","17","Ville-Marie",0.639592332645419,23.2166666666667,"Meme","lundi au vendredi","vendredi"
"pieton","travail","17","Ville-Marie",-0.47016937235294,13.3333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","17","Saint-Leonard",0.221245583953607,5.45,"Different","lundi au vendredi","vendredi"
"transport collectif","loisir","17","Ville-Marie",-0.199044645641007,20.05,"Meme","lundi au vendredi","vendredi"
"pieton","magasinage","17","Rosemont-La Petite-Patrie",-0.617213117214989,13.1,"Meme","lundi au vendredi","vendredi"
"transport collectif","travail","17","Villeray-Saint-Michel-Parc-Extension",-1.37665976041012,35.5833333333333,"Meme","lundi au vendredi","vendredi"
"velo","travail","17","Le Plateau-Mont-Royal",0.733572479452082,14.3666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","17","Cote-des-Neiges-Notre-Dame-de-Grace",1.63185413184414,14.0666666666667,"Different","lundi au vendredi","vendredi"
"pieton","loisir","17","Ville-Marie",-0.718211686451527,8.16666666666667,"Meme","lundi au vendredi","vendredi"
"pieton","loisir","17","Ville-Marie",-1.16127716823004,5.71666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","17","Rosemont-La Petite-Patrie",1.37432001087133,16.15,"Meme","lundi au vendredi","vendredi"
"pieton","loisir","17","Ville-Marie",-1.25363417492263,11.8,"Meme","lundi au vendredi","vendredi"
"pieton","travail","17","Ville-Marie",-1.10340758031013,6.51666666666667,"Meme","lundi au vendredi","vendredi"
"velo","education","17","Mercier-Hochelaga-Maisonneuve",1.48472756664557,30.8166666666667,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","17","Westmount",1.9199050962299,22.8,"Different","lundi au vendredi","vendredi"
"pieton","loisir","17","Rosemont-La Petite-Patrie",-0.962062603843249,6.7,"Meme","lundi au vendredi","vendredi"
"velo","travail","17","Le Plateau-Mont-Royal",0.0630401361156098,11.6,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","17","Rosemont-La Petite-Patrie",2.37202262673805,25.4666666666667,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","17","Ville-Marie",-0.427066776817184,12.0333333333333,"Meme","lundi au vendredi","vendredi"
"pieton","travail","17","Ville-Marie",-1.16127716823004,7.7,"Meme","lundi au vendredi","vendredi"
"pieton","travail","17","Ville-Marie",-1.32735964560253,7.25,"Meme","lundi au vendredi","vendredi"
"velo","travail","17","Ville-Marie",0.509206089045227,22.2833333333333,"Meme","lundi au vendredi","vendredi"
"pieton","loisir","17","Le Plateau-Mont-Royal",-1.09157894851239,6.08333333333333,"Meme","lundi au vendredi","vendredi"
"velo","loisir","17","Rosemont-La Petite-Patrie",2.00869161937559,26.65,"Different","lundi au vendredi","vendredi"
"transport collectif","magasinage","17","Ahuntsic-Cartierville",0.466741082162888,10,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","17","Cote-des-Neiges-Notre-Dame-de-Grace",-1.12472708057857,22.0833333333333,"Meme","lundi au vendredi","vendredi"
"pieton","travail","17","Ville-Marie",-0.794998512952252,10.55,"Meme","lundi au vendredi","vendredi"
"pieton","travail","17","Ville-Marie",-0.609059159923824,8.48333333333333,"Meme","lundi au vendredi","vendredi"
"pieton","travail","17","Ville-Marie",-0.703926201742749,11.55,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","17","Ville-Marie",0.877639642390654,21.6166666666667,"Meme","lundi au vendredi","vendredi"
"transport collectif","education","17","Ville-Marie",0.541744152247954,20.9,"Different","lundi au vendredi","vendredi"
"pieton","loisir","17","Cote-des-Neiges-Notre-Dame-de-Grace",0.280020522007429,38.1333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","17","Le Sud-Ouest",0.95570610449851,16.3666666666667,"Meme","lundi au vendredi","vendredi"
"pieton","travail","17","Rosemont-La Petite-Patrie",-0.735564798614224,11.7333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","17","Saint-Leonard",1.16296617260459,8.63333333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","17","Le Sud-Ouest",1.25432035369395,13.25,"Different","lundi au vendredi","vendredi"
"pieton","magasinage","17","Rosemont-La Petite-Patrie",-1.45458037766449,4.71666666666667,"Meme","lundi au vendredi","vendredi"
"velo","travail","17","Cote-des-Neiges-Notre-Dame-de-Grace",1.40268005221901,27.0666666666667,"Different","lundi au vendredi","vendredi"
"pieton","magasinage","17","Villeray-Saint-Michel-Parc-Extension",-0.457105675129083,24.1166666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","17","Saint-Laurent",0.391697889895446,7.26666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","18","Ahuntsic-Cartierville",0.12102373143512,18.3333333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","18","Outremont",0.0401702722453066,19.4333333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","18","Ahuntsic-Cartierville",1.28244439673788,14.7333333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","18","Ville-Marie",1.75082638639006,45.35,"Different","lundi au vendredi","vendredi"
"velo","travail","18","Le Plateau-Mont-Royal",0.689736146092287,16.1833333333333,"Different","lundi au vendredi","vendredi"
"velo","loisir","18","Rosemont-La Petite-Patrie",1.44397622451129,24.5166666666667,"Different","lundi au vendredi","vendredi"
"vehicule individuel","loisir","18","Rosemont-La Petite-Patrie",0.333069346657925,7.58333333333333,"Different","lundi au vendredi","vendredi"
"velo","magasinage","18","Rosemont-La Petite-Patrie",-1.30760518167671,8.01666666666667,"Meme","lundi au vendredi","vendredi"
"velo","loisir","18","Rosemont-La Petite-Patrie",0.344293865579148,7.1,"Meme","lundi au vendredi","vendredi"
"pieton","education","18","Ahuntsic-Cartierville",-1.11756504521257,7.58333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","18","Le Plateau-Mont-Royal",2.76449990166817,38.8666666666667,"Different","lundi au vendredi","vendredi"
"pieton","loisir","18","Le Plateau-Mont-Royal",-0.707455284360612,17.7666666666667,"Meme","lundi au vendredi","vendredi"
"pieton","travail","18","Le Sud-Ouest",-0.435988086651351,12.1833333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","18","Villeray-Saint-Michel-Parc-Extension",1.1640102960721,11.8833333333333,"Different","lundi au vendredi","vendredi"
"pieton","education","18","Ville-Marie",-1.56309946033869,12.9333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","education","18","Le Plateau-Mont-Royal",1.72212373410628,38.8333333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","18","Rosemont-La Petite-Patrie",-0.873483518206105,10.7333333333333,"Meme","lundi au vendredi","vendredi"
"velo","travail","18","Le Plateau-Mont-Royal",-0.951476217773471,45.8666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","18","LaSalle",0.817054873125831,10.75,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","18","Anjou",1.34460630156718,9.55,"Meme","lundi au vendredi","vendredi"
"transport collectif","loisir","18","Le Sud-Ouest",0.202473656836671,17.4333333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","18","Pierrefonds-Roxboro",0.756698515480237,46.8666666666667,"Meme","lundi au vendredi","vendredi"
"pieton","magasinage","18","Rosemont-La Petite-Patrie",-0.837767357552543,6.91666666666667,"Meme","lundi au vendredi","vendredi"
"pieton","loisir","18","Cote-des-Neiges-Notre-Dame-de-Grace",-0.204820474236546,20.0333333333333,"Meme","lundi au vendredi","vendredi"
"pieton","education","18","Ahuntsic-Cartierville",-1.11756504521257,8.11666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","loisir","18","Ville-Marie",-1.29607022705886,6.26666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","18","Ville-Marie",0.0309609815968091,6.11666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","loisir","18","Riviere-des-Prairies-Pointe-aux-Trembles",2.53893342644186,36.1666666666667,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","18","Ahuntsic-Cartierville",0.842419734232853,26.95,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","18","Saint-Leonard",0.491682270911596,23.7166666666667,"Different","lundi au vendredi","vendredi"
"vehicule individuel","loisir","18","Riviere-des-Prairies-Pointe-aux-Trembles",1.27461371108979,33.0333333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","18","Le Plateau-Mont-Royal",-0.241636781471837,30.2,"Different","lundi au vendredi","vendredi"
"velo","loisir","18","Rosemont-La Petite-Patrie",0.695813353334733,21.25,"Different","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","18","Saint-Laurent",0.233043472996401,4.18333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","18","Ville-Marie",2.15957004514482,29.1,"Different","lundi au vendredi","vendredi"
"pieton","travail","18","Le Plateau-Mont-Royal",-0.463274969201032,9.56666666666667,"Meme","lundi au vendredi","vendredi"
"pieton","magasinage","18","Verdun",-1.49785588465362,2.53333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","18","Cote-des-Neiges-Notre-Dame-de-Grace",1.08658572320661,16.45,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","18","Ville-Marie",2.06003796879873,35.2333333333333,"Different","lundi au vendredi","vendredi"
"pieton","travail","18","Ville-Marie",-1.31370505205899,7.35,"Meme","lundi au vendredi","vendredi"
"pieton","magasinage","18","Rosemont-La Petite-Patrie",-0.696905857496043,8.15,"Meme","lundi au vendredi","vendredi"
"velo","magasinage","18","Ville-Marie",0.708313566752203,13.5833333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","18","Mercier-Hochelaga-Maisonneuve",2.00796515298814,26.2666666666667,"Meme","lundi au vendredi","vendredi"
"velo","travail","18","Ville-Marie",0.579786101189657,6.85,"Meme","lundi au vendredi","vendredi"
"velo","loisir","18","Villeray-Saint-Michel-Parc-Extension",1.24504743701582,32.7166666666667,"Different","lundi au vendredi","vendredi"
"transport collectif","travail","18","Rosemont-La Petite-Patrie",1.05158510154541,37.2166666666667,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","18","Ahuntsic-Cartierville",1.49012196498769,21.4666666666667,"Different","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","18","Riviere-des-Prairies-Pointe-aux-Trembles",-0.685955345414126,14.5333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","loisir","18","Villeray-Saint-Michel-Parc-Extension",0.915790287970609,15.8166666666667,"Different","lundi au vendredi","vendredi"
"pieton","magasinage","19","Le Plateau-Mont-Royal",0.0383607417884007,21.5333333333333,"Meme","lundi au vendredi","vendredi"
"pieton","loisir","19","Ville-Marie",-0.170574076196057,13.2666666666667,"Meme","lundi au vendredi","vendredi"
"velo","travail","19","Westmount",-0.283377407509478,4.98333333333333,"Different","lundi au vendredi","vendredi"
"transport collectif","magasinage","19","Le Plateau-Mont-Royal",0.318765828562733,12.2666666666667,"Meme","lundi au vendredi","vendredi"
"pieton","education","19","Le Sud-Ouest",-0.520349711947647,12.1333333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","19","Rosemont-La Petite-Patrie",1.23812643728799,19.6333333333333,"Different","lundi au vendredi","vendredi"
"velo","magasinage","19","Villeray-Saint-Michel-Parc-Extension",-0.424940474987075,40.5166666666667,"Meme","lundi au vendredi","vendredi"
"velo","travail","19","Le Sud-Ouest",0.900595026106061,12.05,"Different","lundi au vendredi","vendredi"
"velo","travail","19","Mercier-Hochelaga-Maisonneuve",1.56810954656681,29.7833333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","loisir","19","Cote-des-Neiges-Notre-Dame-de-Grace",0.833832600534012,14.1333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","19","Saint-Laurent",0.779167382962253,8.13333333333333,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","travail","19","Lachine",2.06730711129586,25.7333333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","19","Cote-des-Neiges-Notre-Dame-de-Grace",1.5376154748032,29.4333333333333,"Different","lundi au vendredi","vendredi"
"pieton","travail","19","Ville-Marie",-0.521729197321703,7.31666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","19","Ahuntsic-Cartierville",-1.22385449069063,5.18333333333333,"Meme","lundi au vendredi","vendredi"
"velo","magasinage","19","Ville-Marie",1.21490025045656,22.2166666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","loisir","19","Anjou",1.31177899875469,23.8833333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","19","Montreal-Nord",2.27818687659596,34.7333333333333,"Different","lundi au vendredi","vendredi"
"pieton","loisir","19","Le Plateau-Mont-Royal",0.289845443766872,26.5333333333333,"Different","lundi au vendredi","vendredi"
"vehicule individuel","travail","19","Mercier-Hochelaga-Maisonneuve",1.08554158619205,47.8,"Different","lundi au vendredi","vendredi"
"velo","magasinage","19","Villeray-Saint-Michel-Parc-Extension",-0.163317889108991,37.0666666666667,"Meme","lundi au vendredi","vendredi"
"pieton","magasinage","19","Ville-Marie",-0.324611608926311,25.7,"Meme","lundi au vendredi","vendredi"
"transport collectif","magasinage","19","Ville-Marie",1.63916729914095,57.15,"Different","lundi au vendredi","vendredi"
"pieton","loisir","19","Ville-Marie",-0.545749165073293,26.7833333333333,"Meme","lundi au vendredi","vendredi"
"velo","travail","19","Le Plateau-Mont-Royal",0.302964375100332,7.61666666666667,"Meme","lundi au vendredi","vendredi"
"vehicule individuel","magasinage","19","Villeray-Saint-Michel-Parc-Extension",-0.0858054190463846,2.85,"Different","lundi au vendredi","vendredi"
"pieton","travail","19","Rosemont-La Petite-Patrie",-0.93999855710051,5.91666666666667,"Meme","lundi au vendredi","vendredi"
